lineups,team,gp,offrtg,defrtg,netrtg,ast,ast_to,ast_ratio,oreb,dreb,reb,to_ratio,efg,ts,pace,pie,ast_percent,ast_to_2,oreb_percent,dreb_percent,reb_percent,efg_percent,ts_percent,lineup_index,d_green,t_harris,s_curry,j_embiid,b_simmons,m_scott,d_howard,f_korkmaz,s_milton,m_thybulle,t_bradley,t_maxey,g_hill,a_tolliver,i_joe,d_mathias,p_reed,r_tucker,m_jones,t_ferguson,g_clark,v_poirier,i_brazdeikis
".D. Green, .T. Harris, .S. Curry, .J. Embiid, .S. Milton",PHI,12,139.2,69.4,69.8,42.3,2.2,16.2,30,92.6,66,0.1,66.7,70,109.22,79.9,NA,NA,NA,NA,NA,NA,NA,108,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .S. Curry, .J. Embiid, .S. Milton",PHI,12,139.2,69.4,69.8,42.3,2.2,16.2,30,92.6,66,0.1,66.7,70,109.22,79.9,NA,NA,NA,NA,NA,NA,NA,108,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .S. Curry, .J. Embiid, .S. Milton",PHI,12,139.2,69.4,69.8,42.3,2.2,16.2,30,92.6,66,0.1,66.7,70,109.22,79.9,NA,NA,NA,NA,NA,NA,NA,108,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .S. Curry, .J. Embiid, .S. Milton",PHI,12,139.2,69.4,69.8,42.3,2.2,16.2,30,92.6,66,0.1,66.7,70,109.22,79.9,NA,NA,NA,NA,NA,NA,NA,108,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .S. Curry, .J. Embiid, .S. Milton",PHI,12,139.2,69.4,69.8,42.3,2.2,16.2,30,92.6,66,0.1,66.7,70,109.22,79.9,NA,NA,NA,NA,NA,NA,NA,108,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .S. Curry, .J. Embiid, .S. Milton",PHI,12,139.2,69.4,69.8,42.3,2.2,16.2,30,92.6,66,0.1,66.7,70,109.22,79.9,NA,NA,NA,NA,NA,NA,NA,108,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .T. Bradley, .S. Milton, .M. Thybulle",PHI,2,153.1,102.1,50.9,53.6,7.5,22.4,20,73.9,52.6,0,74.4,78.4,104.52,72.3,NA,NA,NA,NA,NA,NA,NA,115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .T. Bradley, .S. Milton, .M. Thybulle",PHI,2,153.1,102.1,50.9,53.6,7.5,22.4,20,73.9,52.6,0,74.4,78.4,104.52,72.3,NA,NA,NA,NA,NA,NA,NA,115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .T. Bradley, .S. Milton, .M. Thybulle",PHI,2,153.1,102.1,50.9,53.6,7.5,22.4,20,73.9,52.6,0,74.4,78.4,104.52,72.3,NA,NA,NA,NA,NA,NA,NA,115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .T. Bradley, .S. Milton, .M. Thybulle",PHI,2,153.1,102.1,50.9,53.6,7.5,22.4,20,73.9,52.6,0,74.4,78.4,104.52,72.3,NA,NA,NA,NA,NA,NA,NA,115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .T. Bradley, .S. Milton, .M. Thybulle",PHI,2,153.1,102.1,50.9,53.6,7.5,22.4,20,73.9,52.6,0,74.4,78.4,104.52,72.3,NA,NA,NA,NA,NA,NA,NA,115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .T. Bradley, .S. Milton, .M. Thybulle",PHI,2,153.1,102.1,50.9,53.6,7.5,22.4,20,73.9,52.6,0,74.4,78.4,104.52,72.3,NA,NA,NA,NA,NA,NA,NA,115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .T. Bradley, .S. Milton, .M. Thybulle",PHI,2,153.1,102.1,50.9,53.6,7.5,22.4,20,73.9,52.6,0,74.4,78.4,104.52,72.3,NA,NA,NA,NA,NA,NA,NA,115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .T. Bradley, .S. Milton, .M. Thybulle",PHI,2,153.1,102.1,50.9,53.6,7.5,22.4,20,73.9,52.6,0,74.4,78.4,104.52,72.3,NA,NA,NA,NA,NA,NA,NA,115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .T. Bradley, .S. Milton, .M. Thybulle",PHI,2,153.1,102.1,50.9,53.6,7.5,22.4,20,73.9,52.6,0,74.4,78.4,104.52,72.3,NA,NA,NA,NA,NA,NA,NA,115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .T. Bradley, .S. Milton, .M. Thybulle",PHI,2,153.1,102.1,50.9,53.6,7.5,22.4,20,73.9,52.6,0,74.4,78.4,104.52,72.3,NA,NA,NA,NA,NA,NA,NA,115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .T. Bradley, .S. Milton, .M. Thybulle",PHI,2,153.1,102.1,50.9,53.6,7.5,22.4,20,73.9,52.6,0,74.4,78.4,104.52,72.3,NA,NA,NA,NA,NA,NA,NA,115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .T. Bradley, .S. Milton, .M. Thybulle",PHI,2,153.1,102.1,50.9,53.6,7.5,22.4,20,73.9,52.6,0,74.4,78.4,104.52,72.3,NA,NA,NA,NA,NA,NA,NA,115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .T. Bradley, .S. Milton, .M. Thybulle",PHI,2,153.1,102.1,50.9,53.6,7.5,22.4,20,73.9,52.6,0,74.4,78.4,104.52,72.3,NA,NA,NA,NA,NA,NA,NA,115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .T. Bradley, .S. Milton, .M. Thybulle",PHI,2,153.1,102.1,50.9,53.6,7.5,22.4,20,73.9,52.6,0,74.4,78.4,104.52,72.3,NA,NA,NA,NA,NA,NA,NA,115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .T. Bradley, .S. Milton, .M. Thybulle",PHI,2,153.1,102.1,50.9,53.6,7.5,22.4,20,73.9,52.6,0,74.4,78.4,104.52,72.3,NA,NA,NA,NA,NA,NA,NA,115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .T. Bradley, .S. Milton, .M. Thybulle",PHI,2,153.1,102.1,50.9,53.6,7.5,22.4,20,73.9,52.6,0,74.4,78.4,104.52,72.3,NA,NA,NA,NA,NA,NA,NA,115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .T. Bradley, .S. Milton, .M. Thybulle",PHI,2,153.1,102.1,50.9,53.6,7.5,22.4,20,73.9,52.6,0,74.4,78.4,104.52,72.3,NA,NA,NA,NA,NA,NA,NA,115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .T. Bradley, .S. Milton, .M. Thybulle",PHI,2,153.1,102.1,50.9,53.6,7.5,22.4,20,73.9,52.6,0,74.4,78.4,104.52,72.3,NA,NA,NA,NA,NA,NA,NA,115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .T. Bradley, .S. Milton, .M. Thybulle",PHI,2,153.1,102.1,50.9,53.6,7.5,22.4,20,73.9,52.6,0,74.4,78.4,104.52,72.3,NA,NA,NA,NA,NA,NA,NA,115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .T. Bradley, .S. Milton, .M. Thybulle",PHI,2,153.1,102.1,50.9,53.6,7.5,22.4,20,73.9,52.6,0,74.4,78.4,104.52,72.3,NA,NA,NA,NA,NA,NA,NA,115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .T. Bradley, .S. Milton, .M. Thybulle",PHI,2,153.1,102.1,50.9,53.6,7.5,22.4,20,73.9,52.6,0,74.4,78.4,104.52,72.3,NA,NA,NA,NA,NA,NA,NA,115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Green, .T. Harris, .T. Bradley, .S. Milton, .M. Thybulle",PHI,2,153.1,102.1,50.9,53.6,7.5,22.4,20,73.9,52.6,0,74.4,78.4,104.52,72.3,NA,NA,NA,NA,NA,NA,NA,115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .M. Scott, .F. Korkmaz, .S. Milton",PHI,3,113.5,95.9,17.5,48,1.71,16.9,34.8,84.6,61.2,0.1,55.4,58.5,110.64,65.9,NA,NA,NA,NA,NA,NA,NA,152,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .M. Scott, .F. Korkmaz, .S. Milton",PHI,3,113.5,95.9,17.5,48,1.71,16.9,34.8,84.6,61.2,0.1,55.4,58.5,110.64,65.9,NA,NA,NA,NA,NA,NA,NA,152,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .M. Scott, .F. Korkmaz, .S. Milton",PHI,3,113.5,95.9,17.5,48,1.71,16.9,34.8,84.6,61.2,0.1,55.4,58.5,110.64,65.9,NA,NA,NA,NA,NA,NA,NA,152,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .M. Scott, .F. Korkmaz, .S. Milton",PHI,3,113.5,95.9,17.5,48,1.71,16.9,34.8,84.6,61.2,0.1,55.4,58.5,110.64,65.9,NA,NA,NA,NA,NA,NA,NA,152,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .M. Scott, .F. Korkmaz, .S. Milton",PHI,3,113.5,95.9,17.5,48,1.71,16.9,34.8,84.6,61.2,0.1,55.4,58.5,110.64,65.9,NA,NA,NA,NA,NA,NA,NA,152,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .M. Scott, .F. Korkmaz, .S. Milton",PHI,3,113.5,95.9,17.5,48,1.71,16.9,34.8,84.6,61.2,0.1,55.4,58.5,110.64,65.9,NA,NA,NA,NA,NA,NA,NA,152,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .M. Scott, .F. Korkmaz, .S. Milton",PHI,3,113.5,95.9,17.5,48,1.71,16.9,34.8,84.6,61.2,0.1,55.4,58.5,110.64,65.9,NA,NA,NA,NA,NA,NA,NA,152,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .M. Scott, .F. Korkmaz, .S. Milton",PHI,3,113.5,95.9,17.5,48,1.71,16.9,34.8,84.6,61.2,0.1,55.4,58.5,110.64,65.9,NA,NA,NA,NA,NA,NA,NA,152,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .M. Scott, .F. Korkmaz, .S. Milton",PHI,3,113.5,95.9,17.5,48,1.71,16.9,34.8,84.6,61.2,0.1,55.4,58.5,110.64,65.9,NA,NA,NA,NA,NA,NA,NA,152,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .M. Scott, .F. Korkmaz, .S. Milton",PHI,3,113.5,95.9,17.5,48,1.71,16.9,34.8,84.6,61.2,0.1,55.4,58.5,110.64,65.9,NA,NA,NA,NA,NA,NA,NA,152,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .M. Scott, .F. Korkmaz, .S. Milton",PHI,3,113.5,95.9,17.5,48,1.71,16.9,34.8,84.6,61.2,0.1,55.4,58.5,110.64,65.9,NA,NA,NA,NA,NA,NA,NA,152,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .M. Scott, .F. Korkmaz, .S. Milton",PHI,3,113.5,95.9,17.5,48,1.71,16.9,34.8,84.6,61.2,0.1,55.4,58.5,110.64,65.9,NA,NA,NA,NA,NA,NA,NA,152,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .M. Scott, .F. Korkmaz, .S. Milton",PHI,3,113.5,95.9,17.5,48,1.71,16.9,34.8,84.6,61.2,0.1,55.4,58.5,110.64,65.9,NA,NA,NA,NA,NA,NA,NA,152,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .M. Scott, .F. Korkmaz, .S. Milton",PHI,3,113.5,95.9,17.5,48,1.71,16.9,34.8,84.6,61.2,0.1,55.4,58.5,110.64,65.9,NA,NA,NA,NA,NA,NA,NA,152,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .M. Scott, .F. Korkmaz, .S. Milton",PHI,3,113.5,95.9,17.5,48,1.71,16.9,34.8,84.6,61.2,0.1,55.4,58.5,110.64,65.9,NA,NA,NA,NA,NA,NA,NA,152,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .M. Scott, .F. Korkmaz, .S. Milton",PHI,3,113.5,95.9,17.5,48,1.71,16.9,34.8,84.6,61.2,0.1,55.4,58.5,110.64,65.9,NA,NA,NA,NA,NA,NA,NA,152,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .M. Scott, .F. Korkmaz, .S. Milton",PHI,3,113.5,95.9,17.5,48,1.71,16.9,34.8,84.6,61.2,0.1,55.4,58.5,110.64,65.9,NA,NA,NA,NA,NA,NA,NA,152,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .M. Scott, .F. Korkmaz, .S. Milton",PHI,3,113.5,95.9,17.5,48,1.71,16.9,34.8,84.6,61.2,0.1,55.4,58.5,110.64,65.9,NA,NA,NA,NA,NA,NA,NA,152,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .M. Scott, .F. Korkmaz, .S. Milton",PHI,3,113.5,95.9,17.5,48,1.71,16.9,34.8,84.6,61.2,0.1,55.4,58.5,110.64,65.9,NA,NA,NA,NA,NA,NA,NA,152,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .M. Scott, .F. Korkmaz, .S. Milton",PHI,3,113.5,95.9,17.5,48,1.71,16.9,34.8,84.6,61.2,0.1,55.4,58.5,110.64,65.9,NA,NA,NA,NA,NA,NA,NA,152,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .M. Scott, .F. Korkmaz, .S. Milton",PHI,3,113.5,95.9,17.5,48,1.71,16.9,34.8,84.6,61.2,0.1,55.4,58.5,110.64,65.9,NA,NA,NA,NA,NA,NA,NA,152,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .D. Green, .M. Scott, .F. Korkmaz, .S. Milton",PHI,3,113.5,95.9,17.5,48,1.71,16.9,34.8,84.6,61.2,0.1,55.4,58.5,110.64,65.9,NA,NA,NA,NA,NA,NA,NA,152,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .G. Hill, .F. Korkmaz, .S. Milton, .T. Maxey",PHI,2,121.7,91.5,30.2,76.2,2.67,23.9,26.3,68,50,0.1,62.8,64.5,99.48,67,NA,NA,NA,NA,NA,NA,NA,201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .G. Hill, .F. Korkmaz, .S. Milton, .T. Maxey",PHI,2,121.7,91.5,30.2,76.2,2.67,23.9,26.3,68,50,0.1,62.8,64.5,99.48,67,NA,NA,NA,NA,NA,NA,NA,201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .G. Hill, .F. Korkmaz, .S. Milton, .T. Maxey",PHI,2,121.7,91.5,30.2,76.2,2.67,23.9,26.3,68,50,0.1,62.8,64.5,99.48,67,NA,NA,NA,NA,NA,NA,NA,201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .G. Hill, .F. Korkmaz, .S. Milton, .T. Maxey",PHI,2,121.7,91.5,30.2,76.2,2.67,23.9,26.3,68,50,0.1,62.8,64.5,99.48,67,NA,NA,NA,NA,NA,NA,NA,201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .G. Hill, .F. Korkmaz, .S. Milton, .T. Maxey",PHI,2,121.7,91.5,30.2,76.2,2.67,23.9,26.3,68,50,0.1,62.8,64.5,99.48,67,NA,NA,NA,NA,NA,NA,NA,201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .G. Hill, .F. Korkmaz, .S. Milton, .T. Maxey",PHI,2,121.7,91.5,30.2,76.2,2.67,23.9,26.3,68,50,0.1,62.8,64.5,99.48,67,NA,NA,NA,NA,NA,NA,NA,201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .G. Hill, .F. Korkmaz, .S. Milton, .T. Maxey",PHI,2,121.7,91.5,30.2,76.2,2.67,23.9,26.3,68,50,0.1,62.8,64.5,99.48,67,NA,NA,NA,NA,NA,NA,NA,201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".D. Howard, .G. Hill, .F. Korkmaz, .S. Milton, .T. Maxey",PHI,2,121.7,91.5,30.2,76.2,2.67,23.9,26.3,68,50,0.1,62.8,64.5,99.48,67,NA,NA,NA,NA,NA,NA,NA,201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
