lineups,team,gp,offrtg,defrtg,netrtg,ast_percent,ast_to,ast_ratio,oreb_percent,dreb_percent,reb_percent,to_ratio,efg_percent,ts_percent,pace,pie,lineup_index,s_curry,d_green,k_bazemore,a_wiggins,k_looney,k_oubre_jr,j_wiseman,j_toscano_anderson,b_wanamaker,d_lee,e_paschall,m_mulder,j_poole,n_mannion,g_payton_ii,a_smailagic,m_chriss,j_bell
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .K. Bazemore, .M. Mulder, .J. Toscano-Anderson",GSW,13,127.9,110.4,17.6,66.7,3.78,22.1,19.1,66.7,43.9,0.1,62.2,65.9,107.12,59.3,358,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Wiggins, .K. Looney, .M. Mulder, .J. Toscano-Anderson, .J. Poole",GSW,9,94.8,105.3,-10.4,55.9,1.9,15.2,18,72.5,45.5,0.1,48.8,51.4,96.1,45.3,11,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
