lineups,team,gp,offrtg,defrtg,netrtg,ast_percent,ast_to,ast_ratio,oreb_percent,dreb_percent,reb_percent,to_ratio,efg_percent,ts_percent,pace,pie,lineup_index,d_green,g_robinson_iii,d_russell,w_cauley_stein,d_lee,a_burks,e_paschall,m_chriss,o_spellman,k_bowman,j_poole,a_wiggins,m_mulder,j_toscano_anderson,j_evans,d_bender,c_randle,s_curry,k_looney,a_smailagic,j_pargo,z_norvell_jr
".J. Pargo, .A. Wiggins, .K. Looney, .D. Lee, .J. Toscano-Anderson",GSW,1,100,100,0,50,1,14.3,33.3,100,50,0.2,50,50,125.71,28,460,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
".J. Pargo, .A. Wiggins, .K. Looney, .D. Lee, .J. Toscano-Anderson",GSW,1,100,100,0,50,1,14.3,33.3,100,50,0.2,50,50,125.71,28,460,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
".J. Pargo, .A. Wiggins, .M. Chriss, .E. Paschall, .J. Poole",GSW,1,233.3,66.7,166.7,100,0,50,0,25,25,0,116.7,116.7,67.5,105.3,463,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
".J. Pargo, .A. Wiggins, .M. Chriss, .E. Paschall, .J. Poole",GSW,1,233.3,66.7,166.7,100,0,50,0,25,25,0,116.7,116.7,67.5,105.3,463,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
".J. Pargo, .D. Green, .A. Wiggins, .D. Lee, .E. Paschall",GSW,1,66.7,0,66.7,100,0.5,25,0,100,100,0.7,100,100,96,400,464,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
".J. Pargo, .D. Green, .A. Wiggins, .D. Lee, .E. Paschall",GSW,1,66.7,0,66.7,100,0.5,25,0,100,100,0.7,100,100,96,400,464,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
".J. Pargo, .D. Lee, .J. Toscano-Anderson, .Z. Norvell Jr., .E. Paschall",GSW,1,150,240,-90,50,0,20,0,0,0,0,75,75,93.44,16.7,469,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".J. Pargo, .D. Lee, .J. Toscano-Anderson, .Z. Norvell Jr., .E. Paschall",GSW,1,150,240,-90,50,0,20,0,0,0,0,75,75,93.44,16.7,469,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
".J. Pargo, .K. Looney, .J. Toscano-Anderson, .Z. Norvell Jr., .J. Poole",GSW,1,166.7,50,116.7,100,0,40,0,66.7,40,0,83.3,72.7,97.86,107.7,476,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
".J. Pargo, .K. Looney, .J. Toscano-Anderson, .Z. Norvell Jr., .J. Poole",GSW,1,166.7,50,116.7,100,0,40,0,66.7,40,0,83.3,72.7,97.86,107.7,476,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
".J. Pargo, .M. Chriss, .D. Lee, .E. Paschall, .J. Poole",GSW,1,66.7,166.7,-100,0,0,0,0,100,50,0,50,50,93.91,25,477,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
".J. Pargo, .M. Chriss, .D. Lee, .E. Paschall, .J. Poole",GSW,1,66.7,166.7,-100,0,0,0,0,100,50,0,50,50,93.91,25,477,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
".K. Looney, .D. Bender, .D. Lee, .M. Mulder, .K. Bowman",GSW,1,0,116.7,-116.7,0,0,0,0,100,33.3,0.2,0,0,130.91,-75,485,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
".K. Looney, .D. Bender, .D. Lee, .M. Mulder, .K. Bowman",GSW,1,0,116.7,-116.7,0,0,0,0,100,33.3,0.2,0,0,130.91,-75,485,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
".K. Looney, .D. Bender, .M. Chriss, .D. Lee, .M. Mulder",GSW,1,0,100,-100,0,0,0,0,100,50,0,0,0,84.71,-200,487,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
".K. Looney, .D. Bender, .M. Chriss, .D. Lee, .M. Mulder",GSW,1,0,100,-100,0,0,0,0,100,50,0,0,0,84.71,-200,487,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
".K. Looney, .D. Lee, .K. Bowman, .E. Paschall, .J. Poole",GSW,2,100,200,-100,50,0.5,16.7,0,0,0,0.4,66.7,72.7,86.62,25,492,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
".K. Looney, .D. Lee, .K. Bowman, .E. Paschall, .J. Poole",GSW,2,100,200,-100,50,0.5,16.7,0,0,0,0.4,66.7,72.7,86.62,25,492,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
".K. Looney, .D. Lee, .M. Mulder, .J. Toscano-Anderson, .E. Paschall",GSW,2,0,100,-100,0,0,0,33.3,66.7,50,0.3,0,0,107.11,-57.1,496,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
".K. Looney, .D. Lee, .M. Mulder, .J. Toscano-Anderson, .E. Paschall",GSW,2,0,100,-100,0,0,0,33.3,66.7,50,0.3,0,0,107.11,-57.1,496,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
".K. Looney, .K. Bowman, .J. Toscano-Anderson, .Z. Norvell Jr., .J. Poole",GSW,1,133.3,133.3,0,100,0,25,0,50,33.3,0,75,69.4,91.91,53.3,501,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
".K. Looney, .K. Bowman, .J. Toscano-Anderson, .Z. Norvell Jr., .J. Poole",GSW,1,133.3,133.3,0,100,0,25,0,50,33.3,0,75,69.4,91.91,53.3,501,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
".K. Looney, .O. Spellman, .K. Bowman, .E. Paschall, .J. Poole",GSW,1,80,60,20,100,2,28.6,0,100,40,0.2,50,45,99.31,50,506,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
".K. Looney, .O. Spellman, .K. Bowman, .E. Paschall, .J. Poole",GSW,1,80,60,20,100,2,28.6,0,100,40,0.2,50,45,99.31,50,506,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
".M. Chriss, .D. Lee, .J. Evans, .K. Bowman, .E. Paschall",GSW,2,100,0,100,0,0,0,0,100,60,0,33.3,43.6,105,-400,509,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".M. Chriss, .D. Lee, .J. Evans, .K. Bowman, .E. Paschall",GSW,2,100,0,100,0,0,0,0,100,60,0,33.3,43.6,105,-400,509,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".M. Chriss, .D. Lee, .J. Evans, .O. Spellman, .E. Paschall",GSW,1,50,166.7,-116.7,100,0,16.7,33.3,100,50,0,33.3,25.8,109.57,-20,510,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".M. Chriss, .D. Lee, .J. Evans, .O. Spellman, .E. Paschall",GSW,1,50,166.7,-116.7,100,0,16.7,33.3,100,50,0,33.3,25.8,109.57,-20,510,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".M. Chriss, .D. Lee, .J. Toscano-Anderson, .E. Paschall, .J. Poole",GSW,2,140,120,20,100,0,37.5,0,66.7,50,0,87.5,87.5,97.3,62.1,512,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".M. Chriss, .D. Lee, .J. Toscano-Anderson, .E. Paschall, .J. Poole",GSW,2,140,120,20,100,0,37.5,0,66.7,50,0,87.5,87.5,97.3,62.1,512,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".M. Chriss, .D. Lee, .M. Mulder, .K. Bowman, .E. Paschall",GSW,1,120,120,0,66.7,0,28.6,0,0,0,0,100,100,122.03,76.2,516,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".M. Chriss, .D. Lee, .M. Mulder, .K. Bowman, .E. Paschall",GSW,1,120,120,0,66.7,0,28.6,0,0,0,0,100,100,122.03,76.2,516,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .A. Wiggins, .D. Bender, .J. Toscano-Anderson, .J. Poole",GSW,1,50,150,-100,0,0,0,33.3,100,50,0.3,25,25,118.03,-26.3,532,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .A. Wiggins, .D. Bender, .J. Toscano-Anderson, .J. Poole",GSW,1,50,150,-100,0,0,0,33.3,100,50,0.3,25,25,118.03,-26.3,532,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .A. Wiggins, .M. Chriss, .M. Mulder, .J. Toscano-Anderson",GSW,1,133.3,200,-66.7,100,0,20,50,100,66.7,0,50,51.5,87.27,28.6,538,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .A. Wiggins, .M. Chriss, .M. Mulder, .J. Toscano-Anderson",GSW,1,133.3,200,-66.7,100,0,20,50,100,66.7,0,50,51.5,87.27,28.6,538,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .D. Russell, .J. Evans, .E. Paschall",GSW,1,71.4,200,-128.6,100,1,12.5,0,100,25,0.1,25,47,158.64,15.8,542,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .D. Russell, .J. Evans, .E. Paschall",GSW,1,71.4,200,-128.6,100,1,12.5,0,100,25,0.1,25,47,158.64,15.8,542,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .D. Russell, .J. Evans, .O. Spellman",GSW,1,100,75,25,100,0,20,0,75,50,0,33.3,51.5,122.55,72.2,543,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .D. Russell, .J. Evans, .O. Spellman",GSW,1,100,75,25,100,0,20,0,75,50,0,33.3,51.5,122.55,72.2,543,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .G. Robinson III, .D. Russell, .D. Lee",GSW,1,200,42.9,157.1,25,0,12.5,100,80,83.3,0,90,88.8,153.44,122.2,549,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .G. Robinson III, .D. Russell, .D. Lee",GSW,1,200,42.9,157.1,25,0,12.5,100,80,83.3,0,90,88.8,153.44,122.2,549,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .G. Robinson III, .J. Evans, .E. Paschall",GSW,1,175,200,-25,100,0,28.6,50,100,66.7,0,50,65.8,118.9,41.5,556,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .G. Robinson III, .J. Evans, .E. Paschall",GSW,1,175,200,-25,100,0,28.6,50,100,66.7,0,50,65.8,118.9,41.5,556,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .G. Robinson III, .M. Chriss, .D. Lee",GSW,2,150,77.8,72.2,100,0,38.5,0,100,25,0,85.7,85.7,176.12,78.3,558,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .G. Robinson III, .M. Chriss, .D. Lee",GSW,2,150,77.8,72.2,100,0,38.5,0,100,25,0,85.7,85.7,176.12,78.3,558,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .M. Chriss, .D. Lee, .J. Evans",GSW,1,100,166.7,-66.7,100,0,25,0,100,50,0,50,52.1,88.16,42.9,560,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .M. Chriss, .D. Lee, .J. Evans",GSW,1,100,166.7,-66.7,100,0,25,0,100,50,0,50,52.1,88.16,42.9,560,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .M. Chriss, .D. Lee, .J. Poole",GSW,1,140,183.3,-43.3,66.7,2,28.6,0,66.7,50,0.2,87.5,78.8,134.24,27.6,561,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Green, .M. Chriss, .D. Lee, .J. Poole",GSW,1,140,183.3,-43.3,66.7,2,28.6,0,66.7,50,0.2,87.5,78.8,134.24,27.6,561,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Russell, .M. Chriss, .J. Evans, .E. Paschall",GSW,1,125,140,-15,50,1,20,0,0,0,0.3,83.3,83.3,115.71,25,563,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .D. Russell, .M. Chriss, .J. Evans, .E. Paschall",GSW,1,125,140,-15,50,1,20,0,0,0,0.3,83.3,83.3,115.71,25,563,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
".S. Curry, .G. Robinson III, .D. Russell, .K. Looney, .E. Paschall",GSW,1,166.7,83.3,83.3,75,0,30,33.3,100,66.7,0,71.4,71.4,122.55,71.4,564,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
".S. Curry, .G. Robinson III, .D. Russell, .K. Looney, .E. Paschall",GSW,1,166.7,83.3,83.3,75,0,30,33.3,100,66.7,0,71.4,71.4,122.55,71.4,564,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
".S. Curry, .K. Looney, .J. Evans, .E. Paschall, .J. Poole",GSW,1,66.7,66.7,0,100,0,14.3,60,0,60,0,16.7,16.7,95.26,14.3,569,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
".S. Curry, .K. Looney, .J. Evans, .E. Paschall, .J. Poole",GSW,1,66.7,66.7,0,100,0,14.3,60,0,60,0,16.7,16.7,95.26,14.3,569,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
".A. Burks, .D. Green, .D. Lee, .O. Spellman, .J. Poole",GSW,1,100,200,-100,100,0,25,0,0,0,0,50,50,99.31,0,7,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Burks, .D. Green, .D. Russell, .D. Lee, .K. Bowman",GSW,1,200,100,100,0,0,0,0,33.3,33.3,0,0,113.6,208.7,160,10,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Burks, .D. Green, .D. Russell, .J. Evans, .E. Paschall",GSW,1,0,100,-100,0,0,0,0,100,50,0,0,0,120,0,13,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Burks, .D. Green, .D. Russell, .M. Chriss, .K. Bowman",GSW,2,0,175,-175,0,0,0,0,0,0,0.3,0,0,130.91,-166.7,17,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Burks, .D. Green, .D. Russell, .O. Spellman, .E. Paschall",GSW,1,66.7,200,-133.3,100,0,25,0,0,0,0,100,100,102.86,40,19,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Burks, .D. Green, .D. Russell, .O. Spellman, .J. Poole",GSW,1,0,200,-200,0,0,0,0,0,0,0,0,0,116.76,-50,20,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Burks, .D. Green, .D. Russell, .O. Spellman, .K. Bowman",GSW,1,100,100,0,0,0,0,0,100,50,0,50,50,112.5,25,21,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Burks, .D. Green, .D. Russell, .W. Cauley-Stein, .K. Bowman",GSW,1,250,0,250,100,0,50,0,100,100,0,125,125,105.88,112.5,25,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Burks, .D. Green, .G. Robinson III, .K. Bowman, .A. Smailagic",GSW,1,100,150,-50,100,0,33.3,0,0,0,0,50,50,90,33.3,40,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
".A. Burks, .D. Green, .G. Robinson III, .K. Looney, .J. Poole",GSW,1,250,200,50,100,0,33.3,0,0,0,0,150,107.8,73.85,55.6,42,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
".A. Burks, .D. Green, .G. Robinson III, .W. Cauley-Stein, .O. Spellman",GSW,1,125,266.7,-141.7,100,0,33.3,0,0,0,0,83.3,83.3,114.55,35.3,57,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Burks, .D. Green, .J. Evans, .O. Spellman, .J. Poole",GSW,1,75,200,-125,100,0,20,0,0,0,0,33.3,43.6,118.59,11.8,59,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Burks, .D. Green, .M. Chriss, .O. Spellman, .E. Paschall",GSW,1,150,150,0,0,0,0,0,100,100,0,100,79.8,102.86,50,66,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".A. Burks, .D. Green, .M. Chriss, .O. Spellman, .K. Bowman",GSW,2,100,66.7,33.3,0,0,0,0,100,100,0.5,100,100,123.08,0,67,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
