lineups,team,gp,offrtg,defrtg,netrtg,ast_percent,ast_to,ast_ratio,oreb_percent,dreb_percent,reb_percent,to_ratio,efg_percent,ts_percent,pace,pie,lineup_index,t_harris,t_burke,n_pelle,j_richardson,f_korkmaz,m_thybulle,b_simmons,j_ennis_iii,j_embiid,r_neto,z_smith,s_milton,g_robinson_iii,m_scott,k_o_quinn,j_bolden,m_shayok,a_horford,a_burks
".T. Harris, .R. Neto, .J. Embiid, .J. Richardson, .F. Korkmaz",PHI,6,121.6,111.4,10.2,60,4.5,17.6,29.4,65,48.6,0.1,50,59.7,92,64.2,462,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .J. Richardson, .F. Korkmaz",PHI,6,121.6,111.4,10.2,60,4.5,17.6,29.4,65,48.6,0.1,50,59.7,92,64.2,462,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .J. Richardson, .F. Korkmaz",PHI,6,121.6,111.4,10.2,60,4.5,17.6,29.4,65,48.6,0.1,50,59.7,92,64.2,462,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .J. Richardson, .F. Korkmaz",PHI,6,121.6,111.4,10.2,60,4.5,17.6,29.4,65,48.6,0.1,50,59.7,92,64.2,462,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .J. Richardson, .F. Korkmaz",PHI,6,121.6,111.4,10.2,60,4.5,17.6,29.4,65,48.6,0.1,50,59.7,92,64.2,462,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .J. Richardson, .F. Korkmaz",PHI,6,121.6,111.4,10.2,60,4.5,17.6,29.4,65,48.6,0.1,50,59.7,92,64.2,462,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .J. Richardson, .F. Korkmaz",PHI,6,121.6,111.4,10.2,60,4.5,17.6,29.4,65,48.6,0.1,50,59.7,92,64.2,462,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .J. Richardson, .F. Korkmaz",PHI,6,121.6,111.4,10.2,60,4.5,17.6,29.4,65,48.6,0.1,50,59.7,92,64.2,462,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .J. Richardson, .F. Korkmaz",PHI,6,121.6,111.4,10.2,60,4.5,17.6,29.4,65,48.6,0.1,50,59.7,92,64.2,462,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .J. Richardson, .F. Korkmaz",PHI,6,121.6,111.4,10.2,60,4.5,17.6,29.4,65,48.6,0.1,50,59.7,92,64.2,462,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .J. Richardson, .F. Korkmaz",PHI,6,121.6,111.4,10.2,60,4.5,17.6,29.4,65,48.6,0.1,50,59.7,92,64.2,462,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .J. Richardson, .B. Simmons",PHI,1,140,100,40,27.3,1.5,10,58.3,85.7,68.4,0.1,52.2,55.6,101.84,65.8,461,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .J. Richardson, .B. Simmons",PHI,1,140,100,40,27.3,1.5,10,58.3,85.7,68.4,0.1,52.2,55.6,101.84,65.8,461,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .J. Richardson, .B. Simmons",PHI,1,140,100,40,27.3,1.5,10,58.3,85.7,68.4,0.1,52.2,55.6,101.84,65.8,461,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .J. Richardson, .B. Simmons",PHI,1,140,100,40,27.3,1.5,10,58.3,85.7,68.4,0.1,52.2,55.6,101.84,65.8,461,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .J. Richardson, .B. Simmons",PHI,1,140,100,40,27.3,1.5,10,58.3,85.7,68.4,0.1,52.2,55.6,101.84,65.8,461,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .J. Richardson, .B. Simmons",PHI,1,140,100,40,27.3,1.5,10,58.3,85.7,68.4,0.1,52.2,55.6,101.84,65.8,461,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .J. Richardson, .B. Simmons",PHI,1,140,100,40,27.3,1.5,10,58.3,85.7,68.4,0.1,52.2,55.6,101.84,65.8,461,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .J. Richardson, .B. Simmons",PHI,1,140,100,40,27.3,1.5,10,58.3,85.7,68.4,0.1,52.2,55.6,101.84,65.8,461,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .J. Richardson, .B. Simmons",PHI,1,140,100,40,27.3,1.5,10,58.3,85.7,68.4,0.1,52.2,55.6,101.84,65.8,461,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .S. Milton",PHI,1,112.5,37.5,75,50,1,18.2,25,100,72.7,0.3,64.3,60.5,90.35,266.7,460,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .S. Milton",PHI,1,112.5,37.5,75,50,1,18.2,25,100,72.7,0.3,64.3,60.5,90.35,266.7,460,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .S. Milton",PHI,1,112.5,37.5,75,50,1,18.2,25,100,72.7,0.3,64.3,60.5,90.35,266.7,460,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .S. Milton",PHI,1,112.5,37.5,75,50,1,18.2,25,100,72.7,0.3,64.3,60.5,90.35,266.7,460,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,9,98,86.8,11.2,93.3,2.8,18.9,32.3,85.2,56.9,0.1,41.3,47,99.54,54.9,459,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,9,98,86.8,11.2,93.3,2.8,18.9,32.3,85.2,56.9,0.1,41.3,47,99.54,54.9,459,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,9,98,86.8,11.2,93.3,2.8,18.9,32.3,85.2,56.9,0.1,41.3,47,99.54,54.9,459,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,9,98,86.8,11.2,93.3,2.8,18.9,32.3,85.2,56.9,0.1,41.3,47,99.54,54.9,459,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,9,98,86.8,11.2,93.3,2.8,18.9,32.3,85.2,56.9,0.1,41.3,47,99.54,54.9,459,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,9,98,86.8,11.2,93.3,2.8,18.9,32.3,85.2,56.9,0.1,41.3,47,99.54,54.9,459,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,9,98,86.8,11.2,93.3,2.8,18.9,32.3,85.2,56.9,0.1,41.3,47,99.54,54.9,459,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,9,98,86.8,11.2,93.3,2.8,18.9,32.3,85.2,56.9,0.1,41.3,47,99.54,54.9,459,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,9,98,86.8,11.2,93.3,2.8,18.9,32.3,85.2,56.9,0.1,41.3,47,99.54,54.9,459,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,9,98,86.8,11.2,93.3,2.8,18.9,32.3,85.2,56.9,0.1,41.3,47,99.54,54.9,459,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,9,98,86.8,11.2,93.3,2.8,18.9,32.3,85.2,56.9,0.1,41.3,47,99.54,54.9,459,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,9,98,86.8,11.2,93.3,2.8,18.9,32.3,85.2,56.9,0.1,41.3,47,99.54,54.9,459,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,9,98,86.8,11.2,93.3,2.8,18.9,32.3,85.2,56.9,0.1,41.3,47,99.54,54.9,459,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,9,98,86.8,11.2,93.3,2.8,18.9,32.3,85.2,56.9,0.1,41.3,47,99.54,54.9,459,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,9,98,86.8,11.2,93.3,2.8,18.9,32.3,85.2,56.9,0.1,41.3,47,99.54,54.9,459,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,9,98,86.8,11.2,93.3,2.8,18.9,32.3,85.2,56.9,0.1,41.3,47,99.54,54.9,459,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,9,98,86.8,11.2,93.3,2.8,18.9,32.3,85.2,56.9,0.1,41.3,47,99.54,54.9,459,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,9,98,86.8,11.2,93.3,2.8,18.9,32.3,85.2,56.9,0.1,41.3,47,99.54,54.9,459,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,9,98,86.8,11.2,93.3,2.8,18.9,32.3,85.2,56.9,0.1,41.3,47,99.54,54.9,459,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,9,98,86.8,11.2,93.3,2.8,18.9,32.3,85.2,56.9,0.1,41.3,47,99.54,54.9,459,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,9,98,86.8,11.2,93.3,2.8,18.9,32.3,85.2,56.9,0.1,41.3,47,99.54,54.9,459,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,9,98,86.8,11.2,93.3,2.8,18.9,32.3,85.2,56.9,0.1,41.3,47,99.54,54.9,459,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,9,98,86.8,11.2,93.3,2.8,18.9,32.3,85.2,56.9,0.1,41.3,47,99.54,54.9,459,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,9,98,86.8,11.2,93.3,2.8,18.9,32.3,85.2,56.9,0.1,41.3,47,99.54,54.9,459,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .F. Korkmaz, .M. Thybulle",PHI,9,98,86.8,11.2,93.3,2.8,18.9,32.3,85.2,56.9,0.1,41.3,47,99.54,54.9,459,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .B. Simmons, .F. Korkmaz",PHI,2,33.3,40,-6.7,0,0,0,0,100,57.1,0.2,0,25.8,128.78,100,458,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .J. Embiid, .B. Simmons, .F. Korkmaz",PHI,2,33.3,40,-6.7,0,0,0,0,100,57.1,0.2,0,25.8,128.78,100,458,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .G. Robinson III, .J. Embiid, .J. Richardson",PHI,1,152.4,75,77.4,33.3,2,14.8,33.3,71.4,60,0.1,69.4,75.9,95.38,96.3,457,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .G. Robinson III, .J. Embiid, .J. Richardson",PHI,1,152.4,75,77.4,33.3,2,14.8,33.3,71.4,60,0.1,69.4,75.9,95.38,96.3,457,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .G. Robinson III, .J. Embiid, .J. Richardson",PHI,1,152.4,75,77.4,33.3,2,14.8,33.3,71.4,60,0.1,69.4,75.9,95.38,96.3,457,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .G. Robinson III, .J. Embiid, .J. Richardson",PHI,1,152.4,75,77.4,33.3,2,14.8,33.3,71.4,60,0.1,69.4,75.9,95.38,96.3,457,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .G. Robinson III, .J. Embiid, .J. Richardson",PHI,1,152.4,75,77.4,33.3,2,14.8,33.3,71.4,60,0.1,69.4,75.9,95.38,96.3,457,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .G. Robinson III, .J. Embiid, .J. Richardson",PHI,1,152.4,75,77.4,33.3,2,14.8,33.3,71.4,60,0.1,69.4,75.9,95.38,96.3,457,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .G. Robinson III, .J. Embiid, .J. Richardson",PHI,1,152.4,75,77.4,33.3,2,14.8,33.3,71.4,60,0.1,69.4,75.9,95.38,96.3,457,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .G. Robinson III, .J. Embiid, .J. Richardson",PHI,1,152.4,75,77.4,33.3,2,14.8,33.3,71.4,60,0.1,69.4,75.9,95.38,96.3,457,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .G. Robinson III, .J. Embiid, .J. Richardson",PHI,1,152.4,75,77.4,33.3,2,14.8,33.3,71.4,60,0.1,69.4,75.9,95.38,96.3,457,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .G. Robinson III, .J. Embiid, .J. Richardson",PHI,1,152.4,75,77.4,33.3,2,14.8,33.3,71.4,60,0.1,69.4,75.9,95.38,96.3,457,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .B. Simmons, .S. Milton, .M. Thybulle",PHI,1,50,66.7,-16.7,0,0,0,0,100,50,0.3,50,50,95.09,200,456,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .B. Simmons, .S. Milton, .M. Thybulle",PHI,1,50,66.7,-16.7,0,0,0,0,100,50,0.3,50,50,95.09,200,456,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .B. Simmons, .F. Korkmaz, .Z. Smith",PHI,1,75,125,-50,50,0.5,11.1,0,60,42.9,0.3,50,61.5,144,40,455,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .B. Simmons, .F. Korkmaz, .Z. Smith",PHI,1,75,125,-50,50,0.5,11.1,0,60,42.9,0.3,50,61.5,144,40,455,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .B. Simmons, .F. Korkmaz, .Z. Smith",PHI,1,75,125,-50,50,0.5,11.1,0,60,42.9,0.3,50,61.5,144,40,455,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .B. Simmons, .F. Korkmaz, .S. Milton",PHI,1,110,90,20,100,0,16.7,0,100,40,0,42.9,57.1,106.67,57.9,454,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .B. Simmons, .F. Korkmaz, .S. Milton",PHI,1,110,90,20,100,0,16.7,0,100,40,0,42.9,57.1,106.67,57.9,454,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .B. Simmons, .F. Korkmaz, .S. Milton",PHI,1,110,90,20,100,0,16.7,0,100,40,0,42.9,57.1,106.67,57.9,454,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .B. Simmons, .F. Korkmaz, .S. Milton",PHI,1,110,90,20,100,0,16.7,0,100,40,0,42.9,57.1,106.67,57.9,454,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .R. Neto, .B. Simmons, .F. Korkmaz, .S. Milton",PHI,1,110,90,20,100,0,16.7,0,100,40,0,42.9,57.1,106.67,57.9,454,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
".T. Harris, .N. Pelle, .J. Richardson, .S. Milton, .M. Thybulle",PHI,1,100,66.7,33.3,0,0,0,66.7,100,75,0,40,40,89.2,77.8,453,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
